2026-04-11 12:59:45,222 | INFO | ============================================================
2026-04-11 12:59:45,222 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=scale
2026-04-11 12:59:45,223 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:00:04,160 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 13:00:23,620 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:00:43,163 | INFO |   [3/10] DEP1032: acc=0.4861
2026-04-11 13:01:02,672 | INFO |   [4/10] HC1003: acc=0.5694
2026-04-11 13:01:21,985 | INFO |   [5/10] HC1011: acc=0.6250
2026-04-11 13:01:41,772 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:02:01,352 | INFO |   [7/10] HC1017: acc=0.8472
2026-04-11 13:02:20,806 | INFO |   [8/10] HC1025: acc=0.5556
2026-04-11 13:02:40,308 | INFO |   [9/10] HC1035: acc=0.5278
2026-04-11 13:02:59,755 | INFO |   [10/10] HC1054: acc=0.6667
2026-04-11 13:02:59,756 | INFO | LOSO Mean Accuracy: 0.5861 (58.61%), std=0.1028
2026-04-11 13:02:59,757 | INFO | SVM grid result: C=3, gamma=scale, mean=0.5861, std=0.0000
2026-04-11 13:02:59,757 | INFO | ============================================================
2026-04-11 13:02:59,757 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.001
2026-04-11 13:02:59,758 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:03:19,874 | INFO |   [1/10] DEP1003: acc=0.5556
2026-04-11 13:03:40,230 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:04:00,417 | INFO |   [3/10] DEP1032: acc=0.5139
2026-04-11 13:04:20,859 | INFO |   [4/10] HC1003: acc=0.5556
2026-04-11 13:04:41,052 | INFO |   [5/10] HC1011: acc=0.6806
2026-04-11 13:05:01,003 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:05:21,591 | INFO |   [7/10] HC1017: acc=0.8750
2026-04-11 13:05:42,172 | INFO |   [8/10] HC1025: acc=0.5694
2026-04-11 13:06:02,389 | INFO |   [9/10] HC1035: acc=0.5139
2026-04-11 13:06:22,626 | INFO |   [10/10] HC1054: acc=0.6250
2026-04-11 13:06:22,626 | INFO | LOSO Mean Accuracy: 0.5889 (58.89%), std=0.1101
2026-04-11 13:06:22,627 | INFO | SVM grid result: C=3, gamma=0.001, mean=0.5889, std=0.0000
2026-04-11 13:06:22,628 | INFO | ============================================================
2026-04-11 13:06:22,628 | INFO | SVM grid: feature_set=enhanced, C=3, gamma=0.003
2026-04-11 13:06:22,628 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 13:06:42,332 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 13:07:02,092 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 13:07:21,452 | INFO |   [3/10] DEP1032: acc=0.4583
2026-04-11 13:07:41,024 | INFO |   [4/10] HC1003: acc=0.6389
2026-04-11 13:08:00,515 | INFO |   [5/10] HC1011: acc=0.6667
2026-04-11 13:08:24,799 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 13:08:45,071 | INFO |   [7/10] HC1017: acc=0.8889
2026-04-11 13:09:06,212 | INFO |   [8/10] HC1025: acc=0.5556
2026-04-11 13:09:26,737 | INFO |   [9/10] HC1035: acc=0.5556
2026-04-11 13:09:45,564 | INFO |   [10/10] HC1054: acc=0.5556
2026-04-11 13:09:45,565 | INFO | LOSO Mean Accuracy: 0.5903 (59.03%), std=0.1161
2026-04-11 13:09:45,566 | INFO | SVM grid result: C=3, gamma=0.003, mean=0.5903, std=0.0000
